,c_1,c_2,c_3,c_4,c_5,c_6,c_7
Arkansas-Union,0.1639050543308258,0.26770079135894775,0.0034699812531471252,0.1444387584924698,0.028241757303476334,-0.2178586721420288,0.13614243268966675
Arkansas-Van Buren,-0.027283430099487305,0.04167443513870239,0.2930159270763397,-0.12646576762199402,0.015743406489491463,0.17407065629959106,0.0556853786110878
Arkansas-Washington,0.009037226438522339,0.02029484510421753,-0.1123332679271698,-0.06977438926696777,-0.08922412246465683,-0.06162923574447632,-0.010699443519115448
Arkansas-White,-0.1221211850643158,0.1095694899559021,0.05958576500415802,-0.07590383291244507,-0.034738194197416306,-0.00797039270401001,-0.046376556158065796
Arkansas-Woodruff,0.13447825610637665,0.11789053678512573,0.15425586700439453,0.14938169717788696,0.060774028301239014,-0.1109330952167511,0.087761290371418
Arkansas-Yell,0.04938030242919922,0.017568528652191162,0.1536559760570526,-0.19903621077537537,0.10752695053815842,-0.1151883602142334,-0.06661643087863922
California-Alameda,0.1113181859254837,-0.032634198665618896,-0.8061262369155884,0.18514126539230347,0.06207825243473053,0.08537077903747559,-0.13078710436820984
California-Alpine,0.020185187458992004,-0.5217342376708984,0.049294136464595795,0.2685605585575104,0.11453361809253693,0.1595231294631958,-0.19008468091487885
California-Amador,-0.003956973552703857,-0.12513825297355652,-0.03966115787625313,0.04595339298248291,-0.07204639166593552,0.27267831563949585,-0.03562860190868378
California-Butte,0.07249993085861206,-0.09960061311721802,-0.058343466371297836,-0.003214597702026367,-0.23441845178604126,0.01964634656906128,-0.02541077882051468
California-Calaveras,-0.1270941197872162,-0.1530562937259674,-0.0655728131532669,0.0293140709400177,0.06223757937550545,0.3463525176048279,0.020038463175296783
California-Colusa,0.38181620836257935,-0.27551552653312683,-0.17310702800750732,-0.31121936440467834,0.3689303398132324,-0.09643372893333435,-0.12399623543024063
California-Contra Costa,0.031907305121421814,-0.014391660690307617,-0.7053115963935852,0.08821040391921997,0.10920296609401703,0.23113960027694702,-0.10610102117061615
California-Del Norte,0.27694445848464966,-0.39788997173309326,0.11037499457597733,0.16683323681354523,-0.2836514115333557,-0.011941015720367432,-0.187099426984787
California-El Dorado,-0.1876460313796997,-0.10000920295715332,-0.32248538732528687,0.0516832172870636,-0.07891470193862915,0.2147740125656128,-0.0009273216128349304
California-Fresno,0.590060293674469,-0.09092724323272705,-0.26082178950309753,-0.19880548119544983,0.01695036143064499,-0.06744655966758728,-0.07385571300983429
California-Glenn,0.33807507157325745,-0.2991565763950348,0.08002062886953354,-0.1815948784351349,0.2013912945985794,-0.005536079406738281,-0.08769974112510681
California-Humboldt,0.044780924916267395,-0.24590474367141724,0.03931138664484024,0.07563373446464539,-0.2377239614725113,0.0312766432762146,0.008391208946704865
California-Imperial,0.8851256370544434,-0.2792729139328003,-0.29661887884140015,-0.2911248505115509,-0.01583069935441017,-0.055468618869781494,-0.10581228882074356
California-Inyo,0.04036612808704376,-0.3383951187133789,-0.11581411957740784,0.09130653738975525,-0.19714577496051788,-0.11124947667121887,-0.12185384333133698
California-Kern,0.5148336291313171,-0.09166228771209717,-0.20047029852867126,-0.24037370085716248,0.15395881235599518,-0.04813221096992493,-0.12982550263404846
California-Kings,0.5854648947715759,-0.22839075326919556,-0.10586418211460114,-0.1599566638469696,0.10969693958759308,-0.05318266153335571,-0.21556103229522705
California-Lake,0.2289208173751831,-0.14674508571624756,0.11546359211206436,-0.02075958251953125,-0.12149231135845184,0.2697570323944092,-0.029192104935646057
California-Lassen,0.2802070081233978,-0.42120659351348877,0.11870395392179489,0.28901979327201843,-0.22464977204799652,0.1786048412322998,-0.26094740629196167
California-Los Angeles,0.4347698986530304,0.0595511794090271,-0.9381154179573059,-0.06390523910522461,-0.03725204989314079,0.08564412593841553,-0.06638108193874359
California-Madera,0.49691811203956604,-0.15970131754875183,-0.14612466096878052,-0.30803510546684265,0.2547178268432617,-0.03997337818145752,-0.04682586342096329
California-Marin,-0.37602728605270386,-0.23850810527801514,-0.6977755427360535,0.17026709020137787,0.047764141112565994,0.22304511070251465,0.09378073364496231
California-Mariposa,0.006794333457946777,-0.2362612783908844,0.014648191630840302,0.14092610776424408,-0.12924222648143768,0.39220476150512695,-0.1516236662864685
California-Mendocino,0.16357597708702087,-0.2723640501499176,0.007934249937534332,-0.029321342706680298,-0.12825803458690643,0.026381492614746094,0.034105412662029266
California-Merced,0.6444227695465088,-0.07295316457748413,-0.15433835983276367,-0.3049409091472626,0.17034710943698883,-0.010909676551818848,-0.10469098389148712
California-Modoc,-0.014128506183624268,-0.5233181715011597,0.13320431113243103,0.1397482305765152,-0.02569977194070816,0.026294708251953125,0.0260322168469429
California-Mono,-0.05055975914001465,-0.5947446227073669,-0.23559340834617615,0.21641334891319275,-0.04829331487417221,0.05265843868255615,-0.10039187967777252
California-Monterey,0.4211222231388092,-0.23437494039535522,-0.3570592701435089,-0.22697100043296814,0.18281473219394684,-0.11413788795471191,-0.14240534603595734
California-Napa,0.01529066264629364,-0.169326514005661,-0.424044132232666,-0.06922546029090881,0.0812290608882904,-0.03789454698562622,-0.10472048074007034
California-Nevada,-0.20306438207626343,-0.21387231349945068,-0.12682044506072998,0.06678476929664612,-0.12306590378284454,0.17745286226272583,0.11441700905561447
California-Orange,0.09555596113204956,0.009916841983795166,-0.7799362540245056,-0.06037282943725586,-0.03363877534866333,0.008106470108032227,-0.058643631637096405
California-Placer,-0.21600329875946045,-0.04780471324920654,-0.4541498124599457,0.04689663648605347,-0.1006910651922226,0.14240598678588867,0.016234077513217926
California-Plumas,-0.06341409683227539,-0.3149704933166504,0.10755496472120285,0.115391805768013,-0.0663616731762886,0.1757679581642151,-0.07526776194572449
California-Riverside,0.4022206962108612,0.023073852062225342,-0.4623476266860962,-0.17124930024147034,0.07174712419509888,0.14523786306381226,-0.13408972322940826
California-Sacramento,0.2472570240497589,-0.03156775236129761,-0.4172218441963196,0.10479742288589478,-0.11432789266109467,0.09894037246704102,-0.08343566954135895
California-San Benito,0.3234502375125885,-0.11278331279754639,-0.44950589537620544,-0.27628687024116516,0.2748503088951111,0.10260975360870361,-0.18140286207199097
California-San Bernardino,0.4989127516746521,0.03578472137451172,-0.44270357489585876,-0.1793140470981598,0.07905981689691544,0.06967407464981079,-0.10034844279289246
California-San Diego,0.14344146847724915,-0.06054311990737915,-0.6245524883270264,-0.0014354586601257324,-0.08781370520591736,0.024882256984710693,-0.044441938400268555
California-San Francisco,-0.08519744873046875,-0.166457861661911,-0.960608959197998,0.3039865791797638,-0.0075544556602835655,0.15505832433700562,-0.18168264627456665
California-San Joaquin,0.41192445158958435,0.05275547504425049,-0.3671373724937439,-0.15287289023399353,0.13771507143974304,0.05274403095245361,-0.17317576706409454
California-San Luis Obispo,-0.04390686750411987,-0.2254944145679474,-0.25039544701576233,0.031262218952178955,-0.10858401656150818,0.027598798274993896,-0.019102640450000763
California-San Mateo,-0.07166314125061035,-0.11849546432495117,-0.8750823140144348,0.10866007208824158,0.04952219873666763,0.016007184982299805,-0.16971133649349213
California-Santa Barbara,0.21857520937919617,-0.2511434555053711,-0.3839988112449646,-0.10406544804573059,0.030078478157520294,-0.11092755198478699,-0.15508341789245605
California-Santa Clara,-0.028155386447906494,-0.05207473039627075,-0.9841470122337341,0.09011688828468323,0.06358209252357483,-0.03415757417678833,-0.15178224444389343
California-Santa Cruz,0.0379510223865509,-0.22203248739242554,-0.4045744240283966,-0.033564984798431396,0.00015890691429376602,0.08195775747299194,-0.0009846240282058716
California-Shasta,-0.034809112548828125,-0.02960902452468872,-0.036866120994091034,-0.03048005700111389,-0.23743410408496857,0.020087838172912598,0.04728444665670395
California-Sierra,-0.1011011004447937,-0.5383877754211426,0.23585334420204163,0.21404635906219482,0.18025626242160797,0.33411961793899536,0.07760291546583176
California-Siskiyou,0.0962170660495758,-0.23834598064422607,0.1382875144481659,0.051525622606277466,-0.1969292312860489,0.061135053634643555,0.012245528399944305
California-Solano,0.2423945963382721,0.02873682975769043,-0.4533489942550659,0.07176476716995239,0.08461862057447433,0.09863513708114624,-0.19029968976974487
California-Sonoma,-0.04957783222198486,-0.1174919605255127,-0.3608807623386383,-0.057097434997558594,-0.006608451716601849,0.04303210973739624,-0.012256249785423279
California-Stanislaus,0.38388770818710327,0.0337674617767334,-0.2465536892414093,-0.2458864152431488,0.05708074942231178,0.022964417934417725,-0.06963507831096649
California-Sutter,0.2693135440349579,-0.07852071523666382,-0.23172008991241455,-0.08886981010437012,0.06311476975679398,0.0708780288696289,-0.1719081997871399
California-Tehama,0.17772048711776733,-0.09038400650024414,0.05010189116001129,-0.11394321918487549,-0.038145486265420914,0.09235727787017822,-0.08556758612394333
California-Trinity,0.02978426218032837,-0.524414598941803,0.25069716572761536,0.22284960746765137,-0.24800853431224823,0.14473623037338257,-0.040159471333026886
California-Tulare,0.6447567343711853,-0.15341371297836304,-0.13752391934394836,-0.35554906725883484,0.19218283891677856,-0.08236950635910034,-0.12446262687444687
California-Tuolumne,-0.055441319942474365,-0.16512525081634521,-0.025642897933721542,0.0498252809047699,-0.11382494866847992,0.19797635078430176,-0.06919017434120178
California-Ventura,0.10322237014770508,-0.11472439765930176,-0.5625328421592712,-0.12526196241378784,0.09137976914644241,0.010493457317352295,-0.07020178437232971
California-Yolo,0.2167661190032959,-0.28675395250320435,-0.35812026262283325,0.10582870244979858,-0.10238242894411087,0.02689117193222046,-0.15549971163272858
California-Yuba,0.31372055411338806,-0.06210750341415405,-0.07680600136518478,-0.07458990812301636,0.020278282463550568,0.22867393493652344,-0.11149978637695312
Colorado-Adams,0.16386401653289795,0.06146585941314697,-0.36863818764686584,-0.22712549567222595,0.11266367137432098,0.016176879405975342,-0.10330628603696823
Colorado-Alamosa,0.48217421770095825,-0.32072770595550537,0.006827790290117264,-0.12089869379997253,-0.05836618319153786,-0.14756149053573608,-0.05683452636003494
Colorado-Arapahoe,-0.06686863303184509,0.08908116817474365,-0.49110743403434753,0.020582348108291626,-0.02972547337412834,0.042354464530944824,0.03871258348226547
Colorado-Archuleta,-0.10324272513389587,-0.36526381969451904,-0.02859518676996231,0.009270966053009033,0.0810949057340622,0.05068463087081909,0.12422437220811844
Colorado-Baca,-0.021494686603546143,-0.54981929063797,0.2940225601196289,0.15316657721996307,-0.09795311093330383,0.022357523441314697,0.08872031420469284
Colorado-Bent,0.43108251690864563,-0.6361624002456665,0.2567893862724304,0.19576352834701538,-0.019483346492052078,0.09111154079437256,0.04875596612691879
Colorado-Boulder,-0.27868425846099854,-0.1700335443019867,-0.4515765905380249,0.10540708899497986,-0.1412825882434845,0.04124075174331665,0.06799482554197311
Colorado-Broomfield,-0.36966079473495483,-0.03803598880767822,-0.5668731927871704,0.06376335024833679,-0.015267212875187397,0.13210302591323853,0.104944609105587
Colorado-Chaffee,-0.24137943983078003,-0.280084490776062,-0.09057268500328064,0.06632047891616821,-0.11851204931735992,-0.08322212100028992,0.05740692466497421
Colorado-Cheyenne,-0.23882579803466797,-0.5228126645088196,0.04856271296739578,0.10780851542949677,0.040028076618909836,-0.07748615741729736,0.12214484065771103
Colorado-Clear Creek,-0.3766465187072754,-0.1578572392463684,-0.2439793050289154,0.09181937575340271,0.10653578490018845,0.2938128113746643,0.013160787522792816
Colorado-Conejos,0.394538938999176,-0.3833070993423462,-0.08818621933460236,-0.2004874050617218,0.1748492270708084,-0.007939577102661133,-0.008898697793483734
Colorado-Costilla,0.6576205492019653,-0.43982255458831787,-0.0166202150285244,-0.23941484093666077,0.12098507583141327,-0.03126269578933716,0.09423822909593582
Colorado-Crowley,0.5948700904846191,-0.05228227376937866,0.22270700335502625,-0.05808797478675842,-0.26732608675956726,0.136757493019104,-0.1327720582485199
Colorado-Custer,-0.02663436532020569,-0.4958554804325104,0.41909822821617126,0.1275583952665329,0.1522587388753891,0.4205179810523987,0.01917644590139389
Colorado-Delta,-0.03352290391921997,-0.21558460593223572,0.09577692300081253,-0.053165435791015625,0.062488801777362823,0.11625081300735474,0.011029012501239777
Colorado-Denver,0.10915938019752502,-0.00809711217880249,-0.47681158781051636,-0.006702810525894165,-0.05933025851845741,-0.027504920959472656,0.05624464899301529
Colorado-Dolores,-0.03772413730621338,-0.24105894565582275,0.2324235439300537,0.04104229807853699,-0.18142886459827423,-0.0394991934299469,-0.15868240594863892
Colorado-Douglas,-0.525400698184967,-0.007133007049560547,-0.7092429399490356,0.09139978885650635,-0.05142959579825401,0.1256447434425354,0.08967906981706619
Colorado-Eagle,-0.1269211769104004,-0.13918811082839966,-0.40302932262420654,-0.10323271155357361,0.04239444062113762,-0.11027145385742188,-0.1266389787197113
Colorado-Elbert,-0.39229071140289307,-0.0201265811920166,-0.331493079662323,0.006952494382858276,0.20998582243919373,0.42672479152679443,0.008835993707180023
Colorado-El Paso,-0.07440274953842163,-0.024747610092163086,-0.32101500034332275,0.03528803586959839,-0.12613807618618011,0.00405198335647583,-0.0294509157538414
Colorado-Fremont,0.15157169103622437,-0.09319895505905151,0.10627969354391098,0.048694342374801636,-0.24873538315296173,0.11486935615539551,-0.20204879343509674
Colorado-Garfield,-0.015918999910354614,-0.1364118456840515,-0.1825709044933319,-0.14350542426109314,0.1836409866809845,0.11059725284576416,-0.11634362488985062
Colorado-Gilpin,-0.3725239038467407,-0.12237942218780518,-0.23328658938407898,0.0368286669254303,0.22928661108016968,0.2114890217781067,-0.10639924556016922
Colorado-Grand,-0.28904831409454346,-0.18539699912071228,-0.06352920830249786,0.007821440696716309,0.18676087260246277,-0.048456668853759766,-0.22375516593456268
Colorado-Gunnison,-0.13209083676338196,-0.3458453416824341,0.09124349802732468,0.06141906976699829,-0.0772954672574997,-0.09640643000602722,-0.17223654687404633
Colorado-Hinsdale,-0.4045356512069702,-0.5689118504524231,0.019781850278377533,0.21898441016674042,-0.013773729093372822,-0.04881250858306885,0.10383313149213791
Colorado-Huerfano,0.24102607369422913,-0.36085841059684753,0.0010068640112876892,-0.033297330141067505,-0.04785288870334625,0.10338854789733887,-0.12075803428888321
Colorado-Jackson,-0.19274264574050903,-0.45577681064605713,0.08939739316701889,0.030168354511260986,0.1509554535150528,-0.02622520923614502,0.117832250893116
Colorado-Jefferson,-0.2665688395500183,0.006077468395233154,-0.4610885977745056,-0.010294079780578613,-0.07676269859075546,0.10218161344528198,0.048121921718120575
Colorado-Kiowa,-0.16313296556472778,-0.5403720140457153,0.1435939371585846,0.2153824418783188,-0.14470800757408142,0.018812179565429688,0.12774163484573364
Colorado-Kit Carson,0.01572507619857788,-0.39757755398750305,0.13342058658599854,0.02458783984184265,0.014812047593295574,-0.12705063819885254,0.09596502035856247
Colorado-Lake,0.11555337905883789,-0.3361639082431793,-0.10344918072223663,-0.1105336844921112,0.18886244297027588,0.005594849586486816,-0.16604933142662048
Colorado-La Plata,-0.21005946397781372,-0.19575369358062744,-0.21141961216926575,0.0444720983505249,-0.07292478531599045,0.004908084869384766,-0.08246783912181854
Colorado-Larimer,-0.22335869073867798,-0.06661397218704224,-0.2708251178264618,0.027627021074295044,-0.1588917076587677,0.04327833652496338,0.010508008301258087
